Winchester,2009-2010,42163129,1598.14,126.08,Instruction
Accomack,2009-2010,38219730,965.65,72.14,Instruction
Albemarle,2009-2010,123097631,1292.40,96.55,Instruction
Alleghany,2009-2010,21408855,1267.94,94.72,Instruction
Amelia,2009-2010,12403136,943.38,70.48,Instruction
Amherst,2009-2010,33494290,1019.95,76.20,Instruction
Appomattox,2009-2010,14525281,991.55,74.08,Instruction
Arlington,2009-2010,297860913,1404.75,104.94,Instruction
Augusta,2009-2010,81474960,1129.81,84.40,Instruction
Bath,2009-2010,6428197,1354.63,101.20,Instruction
Bedford,2009-2010,65616754,981.46,73.32,Instruction
Bland,2009-2010,6369429,894.40,66.82,Instruction
Botetourt,2009-2010,36863810,1107.04,82.70,Instruction
Brunswick,2009-2010,17023746,919.97,68.73,Instruction
Buchanan,2009-2010,26274247,1068.41,79.82,Instruction
Buckingham,2009-2010,16379303,974.14,72.77,Instruction
Campbell,2009-2010,59152925,1111.12,83.01,Instruction
Caroline,2009-2010,28476273,1008.18,75.32,Instruction
Carroll,2009-2010,29733967,981.33,73.31,Instruction
Charles City,2009-2010,8264448,1181.95,88.30,Instruction
Charlotte,2009-2010,14249182,1124.44,84.00,Instruction
Chesterfield,2009-2010,415416518,1350.54,100.89,Instruction
Clarke,2009-2010,14523119,1003.58,74.97,Instruction
Craig,2009-2010,5632850,1081.03,80.76,Instruction
Culpeper,2009-2010,54514344,1137.18,84.95,Instruction
Cumberland,2009-2010,12795443,1280.14,95.64,Instruction
Dickenson,2009-2010,18924307,1148.40,85.79,Instruction
Dinwiddie,2009-2010,31941677,1173.92,87.70,Instruction
Essex,2009-2010,12384458,1125.57,84.09,Instruction
Fairfax,2009-2010,1716144362,1655.75,123.70,Instruction
Fauquier,2009-2010,96535221,1425.88,106.52,Instruction
Floyd,2009-2010,14299012,927.40,69.28,Instruction
Fluvanna,2009-2010,30520608,1145.16,85.55,Instruction
Franklin,2009-2010,55734769,1042.74,77.90,Instruction
Frederick,2009-2010,102921336,1366.07,102.05,Instruction
Giles,2009-2010,17613724,1057.98,79.04,Instruction
Gloucester,2009-2010,43001231,1173.39,87.66,Instruction
Goochland,2009-2010,21004442,979.65,73.19,Instruction
Grayson,2009-2010,15676506,965.11,72.10,Instruction
